Datetime,t2m,z,tp,g_1000,t_1000,g_500,t_500,g_200,t_200,Temp
2015-04-24,281.3558575,37063.72,0.000328024149,0.008187080499999999,296.82781,0.004122984225,267.82186,5.5985991e-05,219.9409575,17.7375
2015-04-25,280.7040425,37063.72,3.3337041844999995e-05,0.008092470575,296.855385,0.0036944604000000002,268.13496,4.553841525e-05,220.12294,17.221666666666664
2015-04-26,281.464985,37063.72,3.15879e-05,0.008077296250000001,296.904865,0.003577544925,268.1356675,4.039728075e-05,220.22507000000002,18.4375
2015-04-27,281.91434749999996,37063.72,0.00032947363434499997,0.0076549909749999995,296.8504425,0.00344097765,268.5477175,3.177393275e-05,220.05969,17.599999999999998
2015-04-28,281.7617525,37063.72,0.00015973858727500001,0.008259468575,297.06387,0.0034294521,268.5310975,4.5538414499999994e-05,219.978765,16.925
2015-04-29,281.4057375,37063.72,0.00029388710275,0.008681524999999999,296.9610575,0.004279949525,268.41166,6.75115725e-05,219.12252999999998,16.65833333333333
2015-04-30,281.335065,37063.72,0.000379054566845,0.008438241124999999,297.00557000000003,0.0043301153750000005,268.359715,6.684847150000001e-05,220.8134475,16.458333333333332
2015-05-01,282.136205,37063.72,0.000280342415,0.00846361455,296.80874,0.0040411436500000005,268.3985925,7.45595895e-05,220.32012749999998,16.56833333333333
2015-05-02,282.1194775,37063.72,0.0003081817395,0.009413863500000001,296.8832925,0.00404031425,268.2791375,8.00325075e-05,219.53315750000002,15.554166666666665
2015-05-03,280.20761749999997,37063.72,7.522106175e-05,0.008272735600000001,296.9076825,0.0037182581499999997,268.36748,7.248669775e-05,219.794305,16.883333333333333
2015-05-04,281.3596125,37063.72,0.000313029851,0.009061956,296.90979749999997,0.0035792033750000002,268.1865475,8.5836741e-05,220.13991,15.0375
2015-05-05,281.1302475,37063.72,0.000407593671,0.00907596925,296.76243750000003,0.004296533175,268.45547999999997,5.83075455e-05,219.93035,16.583333333333336
2015-05-06,281.684345,37063.72,0.00010041124175,0.008276632675,296.610835,0.0039309447,268.1551075,5.482533025e-05,219.823635,16.104166666666664
2015-05-07,281.695615,37063.72,6.45251713e-05,0.007753000925,296.79283999999996,0.0038511767,268.3275525,5.772733175e-05,220.738175,16.716666666666665
2015-05-08,282.14982,37063.72,3.0888012324999995e-05,0.007914277899999999,296.87446,0.0038576443999999996,268.2165875,2.64670235e-05,220.5155475,17.141666666666666
2015-05-09,282.5455425,37063.72,2.868881042e-05,0.0076171802,296.757845,0.0039551567749999995,268.41237,2.16579065e-05,219.999255,17.046666666666667
2015-05-10,282.03035750000004,37063.72,5.003064892e-05,0.007601922575,296.927115,0.00391427785,268.369255,3.0032359e-05,220.0398975,18.05
2015-05-11,282.22549000000004,37063.72,0.000157839266025,0.007565272875,296.7730475,0.003935505225,268.4650125,3.8324156750000005e-05,220.384795,15.3125
2015-05-12,282.4651775,37063.72,0.000126701314,0.00824727975,296.8493825,0.004397859875,268.1286,4.8357527749999997e-05,220.7420625,16.960833333333333
2015-05-13,282.3724575,37063.72,0.00020312192355,0.00928417825,296.796715,0.00408260295,267.9183425,4.6533298749999995e-05,221.2692975,17.841666666666665
2015-05-14,281.89527250000003,37063.72,0.0003486662125,0.008911707075,296.80697,0.004053249724999999,267.5681475,8.061295275e-05,220.5777425,16.020833333333336
2015-05-15,281.506745,37063.72,0.000380953766,0.0090017571,296.678705,0.00431585345,267.13419,8.12762875e-05,220.2102325,16.5
2015-05-16,280.16056000000003,37063.72,0.00031028093,0.008434261625,296.8377275,0.0039084736,266.39493749999997,2.72134785e-05,220.4826775,13.808333333333334
2015-05-17,280.2157475,37063.72,0.00037560588500000003,0.008729783625,296.646185,0.0041850075,266.36312,4.329951525e-05,220.00562250000002,15.208333333333332
2015-05-18,280.8963425,37063.72,0.000183679396,0.008344294450000001,296.491405,0.003810961,266.3302625,3.169104475e-05,219.78865000000002,15.208333333333332
